model,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_3,0.0,0.0,0.0,120.0,0.00733561313717838,0.00424242424242424,0.038181818181818200,0.02257369947620270,0.01305510638417850,0.11749595745760700,0.3074895913255910,0.7484848484848480,0.18798017519760000,0.06264028218392370,0.11279265859705700,0.044649066089255900,0.04625151041097150,0.10898576397748000,0.07761863719422590
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23945358645143800,0.37,0.17480839341935100,0.06606716133553670,0.1105490849719910,0.04807696494497390,0.13824313391305600,0.10693764174858800,0.12259038783082200
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_1,0.0,0.0,0.0,120.0,0.3074685414572250,0.24109090909090900,0.5595021645021650,0.14235760473005300,0.11038301335152900,0.2554077079444340,0.17002275060323700,1.0,0.08969758121206480,0.04131451144986530,0.0,0.023999656014631900,0.05868578315340030,0.03140644436782170,0.04504611376061100
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11134900526917300,0.21871328671328700,0.07521814803660480,0.0381101953014135,0.05815796569194520,0.030840638292774900,0.07948530094289120,0.02346060904537540,0.05147295499413330
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10987720011936400,0.13510204081632600,0.11125520437562700,0.044044804568229600,0.024501125051967300,0.07394637586914980,0.17764784869934800,0.03441330229524420,0.106030575497296
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07493612412380150,0.0727272727272727,0.09600807104906580,0.01850377515914610,0.01019830314284650,0.05515875023801890,0.10022684254103200,0.0303878295671114,0.06530733605407190
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_1,0.0,0.0,0.0,120.0,0.38471158228397800,0.36023076923076900,0.6018543251620170,0.13318641386905800,0.11944142353924300,0.25698578370548000,0.1260593774185690,1.0,0.0643374206185215,0.02429561412534260,0.0,0.01352770265718840,0.03547218250111990,0.053459054363458500,0.044465618432289200
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521455390067320,0.236,0.03668787630749100,0.02452691852337930,0.07922499389946280,0.014542722050252800,0.0168562584767609,0.03942157449999350,0.028138916488377200
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07480501265359450,0.2285714285714290,0.04379897557291990,0.04691641871393230,0.1430649932465350,0.02798278825915910,0.027436779614755300,0.05661772812373890,0.04202725386924710
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06093823267470230,0.10393162393162400,0.044709803156636500,0.0374985199600245,0.06364202800653290,0.03093142421709120,0.02776598154855440,0.0539420622477134,0.0408540218981339
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_1,0.24,0.0,0.0,104.0,0.24,0.24,0.24,0.41495454169735000,0.41495454169735000,0.41495454169735000,0.6239896490977680,0.6600000000000000,0.7755213675213680,0.11722261432077800,0.22963110361044400,0.2799651886471500,0.2630842836176650,0.21754335239803500,0.24031381800785000
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048646476944600,0.336,0.618484126984127,0.12359040022061900,0.17631941259257000,0.2578727763006260,0.2902377626585960,0.13390212580612000,0.21206994423235800
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580294502989180,0.1867532467532470,0.6920925816607640,0.0858753583342444,0.08299980702897980,0.336686353237898,0.1828758761370590,0.16373436629106900,0.1733051212140640
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13677419050881600,0.08960317460317460,0.6489653211712040,0.059423987097251300,0.044230450496047400,0.32706989336935800,0.23931908268318700,0.12274955733402200,0.1810343200086040
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_1,1.0,0.0,0.0,20.4,0.9904307488402920,1.0,0.9828571428571430,0.014617272594469200,0.0,0.02618614682831910,0.6846441030699530,1.0,0.5717474747474750,0.21616371316561000,0.0,0.2819190759849840,0.4846962765281480,0.5578646164273310,0.5212804464777400
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_2,0.8992307692307690,0.0,0.0,46.2,0.7929315146629100,0.9205641025641030,0.7266845618768700,0.2622353607817830,0.1841795432027010,0.3127583406813820,0.42669753220028700,0.9866666666666670,0.28508919672657300,0.18720852255553700,0.04422166387140530,0.1723257895611380,0.28652896761618100,0.2923445413050360,0.2894367544606090
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_3,0.36666666666666700,0.0,0.0,85.6,0.46791561542160300,0.482962962962963,0.46773739693399100,0.3776527910367100,0.3865475497944050,0.3835040593704480,0.36260438680977200,0.9228571428571430,0.22479761626368500,0.12518100536130500,0.12314705002360400,0.09448135023150950,0.2654640702821790,0.2098466151156830,0.23765534269893100
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_5,0.0,0.0,0.0,120.0,0.15121966723796700,0.16653846153846200,0.14476428544459200,0.16134245134083500,0.18266360244559300,0.15720438278769400,0.19580822641984200,0.42321428571428600,0.12311934923138200,0.06632430552547400,0.1363745875681370,0.0429472257547023,0.22993578414953600,0.17526545393600400,0.20260061904277000
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_1,1.0,0.0,0.0,20.8,0.993620499226861,1.0,0.9885714285714290,0.0191385023194168,0.0,0.03428571428571430,0.5464322808528000,1.0,0.39931790431790400,0.20580718939407800,0.0,0.23474397823169300,0.436876661279304,0.4738286706155240,0.4553526659474140
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_2,0.99,0.0,0.0,58.0,0.9806738423722200,0.998,0.9686063128955290,0.05777355912168430,0.00871779788708134,0.09240219155263290,0.6783648230587300,1.0,0.552252354437597,0.2186762021394870,0.0,0.27035596779690600,0.3451156727024410,0.3872091879538740,0.3661624303281570
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_3,0.9,0.0,0.0,82.4,0.9290328147544400,0.9377777777777780,0.9221399711399710,0.17662822322332400,0.18036700308869300,0.17666628061684200,0.6491092725106890,0.9885714285714290,0.5204551067087800,0.2252554576447780,0.03428571428571430,0.27280307664300700,0.32569190226660300,0.28539455955841500,0.30554323091250900
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.33041652871312300,0.34423076923076900,0.3376641698443170,0.18142647182456600,0.17950109265568400,0.20748795350026200,0.2785811958931500,0.5396428571428570,0.18275362489517600,0.06704033445525490,0.10973713963154800,0.049352550214501200,0.25279886649392900,0.19976655998088400,0.22628271323740700
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_1,0.7171428571428570,0.0,0.0,45.4,0.7163601612102530,0.7228571428571430,0.7136287242169590,0.17692035958491500,0.1820023041896420,0.1759167686340730,0.42000049481882900,0.7666666666666670,0.2940730553090800,0.17271216543702300,0.19428090415820600,0.14770434331451700,0.393340614521569,0.16906916152165800,0.2812048880216140
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07793796027912430,0.20500000000000000,0.04742728626778700,0.01823323795031610,0.015000000000000000,0.013709208276881200,0.05588641968272170,0.049573294550091800,0.05272985711640680
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_3,0.013333333333333300,0.0,0.0,106.2,0.013333333333333300,0.013333333333333300,0.013333333333333300,0.049888765156985900,0.049888765156985900,0.049888765156985900,0.07479190850118880,0.16190476190476200,0.04815357499626190,0.0395658682101845,0.05998941668267430,0.027601609160953800,0.06936934991268120,0.04241944639698010,0.05589439815483060
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.00693330903790086,0.007692307692307680,0.00625,0.02079992711370260,0.023076923076923100,0.01875,0.057099811816824800,0.08000000000000000,0.045259098561277200,0.018677631045505500,0.021487992255417600,0.0180339451956018,0.09642262962287760,0.04795688148011030,0.07218975555149400
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_1,1.0,0.0,0.0,23.0,0.9903753120020220,1.0,0.9842857142857140,0.028874063993933000,0.0,0.04714285714285710,0.5581366236770870,1.0,0.4319797220323540,0.24951517644206800,0.0,0.2870572625791250,0.34402317067177700,0.3888567005749670,0.3664399356233720
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_2,0.10410256410256400,0.0,0.0,120.0,0.0936020390276597,0.11917948717948700,0.08258449883449880,0.21874344084587600,0.2726221084722470,0.1957166505413700,0.10068963356795900,0.4576923076923080,0.05534217166449470,0.10209841237678400,0.34518775726435200,0.05949595621061170,0.12737628242750200,0.10595393755532700,0.11666510999141400
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.01590175402488190,0.01777777777777780,0.014833333333333300,0.03392179632733590,0.03817210417501740,0.03211991577321790,0.059939830677474200,0.24000000000000000,0.03289338985843910,0.049757840599391900,0.1986698148616810,0.02734273482477710,0.10295914395645200,0.08330768233452210,0.09313341314548730
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06036810574924670,0.1257142857142860,0.039241186742701700,0.06020760458281940,0.11050755310617700,0.04139873469429270,0.10811907854284400,0.06925148051856110,0.08868527953070270
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_1,0.4,0.0,0.0,59.6,0.42599320346723700,0.42000000000000000,0.44000000000000000,0.37799508065505500,0.37704382399612200,0.387610693321771,0.6604963093333580,0.75,0.7403030303030300,0.11781529663734400,0.22380534666088600,0.2473464304057640,0.3319607204682040,0.24546108841288300,0.2887109044405430
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_2,0.01538461538461540,0.0,0.0,120.0,0.01538461538461540,0.01538461538461540,0.01538461538461540,0.0532938710021193,0.0532938710021193,0.0532938710021193,0.2790667817513640,0.21261538461538500,0.6951758241758240,0.08246863272047020,0.09729387100211930,0.251656937382299,0.2510896777062090,0.07766829033360380,0.1643789840199060
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.01583766909469300,0.013333333333333300,0.02,0.047513007284079100,0.04000000000000000,0.06,0.24303239693308500,0.16285714285714300,0.8002380952380950,0.052052891811626300,0.04583312736797800,0.21503422781978900,0.13406770496242500,0.0346733851575316,0.08437054505997850
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370926974712990,0.08285714285714280,0.80551966873706,0.04662625793449970,0.03386727313078990,0.3053363634663610,0.14828533127806900,0.03735312089298400,0.0928192260855266
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_1,1.0,0.0,0.0,27.0,0.9730472473051030,1.0,0.9536507936507940,0.05438578231188180,0.0,0.0939518299444717,0.7021525055920890,1.0,0.5847871572871570,0.2237953775540920,0.0,0.28366202915762700,0.470693718668657,0.5152232500990080,0.4929584843838320
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_2,0.875,0.0,0.0,74.25,0.700048350353673,0.8825000000000000,0.606764559414016,0.28616781955320900,0.2600211492929510,0.30194419664719500,0.44184319074141200,1.0,0.31566468391843800,0.22517816480531000,0.0,0.2317837793885590,0.2142361875558010,0.23855645963541500,0.22639632359560800
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_3,0.4419883040935670,0.0,0.0,109.2,0.5033918615562200,0.5411565951916830,0.48166065222473000,0.40862085443131300,0.4279824991464190,0.40245252722392500,0.3537719699098860,0.9182456140350880,0.22262463143951800,0.15354577382200400,0.13700621683844300,0.13387486562277700,0.22826822177189300,0.2233030924753970,0.2257856571236450
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_5,0.01,0.0,0.0,120.0,0.14532157522099500,0.15336032388664000,0.14559282645708800,0.17574986153591600,0.18281053685001300,0.18379090334087800,0.21178229407148300,0.4302255639097740,0.13655887771262200,0.07857183831349780,0.13997871437640900,0.054581450240638700,0.15830250162165100,0.16209529706063600,0.16019889934114400
Qwen_Qwen3-32B_Qwen_Qwen3-32B,level_1,1.0,0.0,0.0,25.6,0.9673030659333960,1.0,0.946485260770975,0.06951990555328810,0.0,0.10872168765493900,0.6366757936761100,1.0,0.5033349840297360,0.21979128766335100,0.0,0.2628082204150300,0.46038921628395300,0.49586181670392200,0.4781255164939380
Qwen_Qwen3-32B_Qwen_Qwen3-32B,level_2,0.9875,0.0,0.0,34.25,0.9727864018400730,0.99,0.9604968944099380,0.07828138549909730,0.043588989435406700,0.10557014562505300,0.734584061343657,1.0,0.6153523276659800,0.20655915296908000,0.0,0.25475768744685200,0.3323344222480200,0.39862944733676900,0.3654819347923950
Qwen_Qwen3-32B_Qwen_Qwen3-32B,level_3,0.6996078431372550,0.0,0.0,72.0,0.7569416041572550,0.7665795206971680,0.7571132331720570,0.37237573855570900,0.37745984351458200,0.3676690783857660,0.5507110154818400,0.9728571428571430,0.41105355194283100,0.22055749616226400,0.055288208571677200,0.2422162229288610,0.273448136612268,0.2698510999761460,0.2716496182942070
Qwen_Qwen3-32B_Qwen_Qwen3-32B,level_5,0.01176470588235290,0.0,0.0,120.0,0.26380627510485500,0.26302333889021200,0.2824103799394050,0.23155918860478400,0.23811808641682500,0.24848902810230400,0.28862868788214500,0.5448592068406310,0.1909784231325940,0.09330557152804600,0.16054354209588900,0.06598478287461860,0.17864396309096700,0.18954921281510800,0.18409658795303700
Qwen_Qwen3-32B_Qwen_Qwen3-4B,level_1,0.7745454545454550,0.0,0.0,29.4,0.7861659539156160,0.7865454545454550,0.7888311688311690,0.18819400093886300,0.1786044714254220,0.1978667253249990,0.45090641369130600,0.8218181818181820,0.32254614389996700,0.1809639579005510,0.18524815154445300,0.16399293363822200,0.43994971614992800,0.20997614454434600,0.3249629303471370
Qwen_Qwen3-32B_Qwen_Qwen3-4B,level_2,0.037500000000000000,0.0,0.0,120.0,0.028431167308658500,0.037500000000000000,0.02386363636363640,0.10227973872023400,0.1294862367942580,0.08857714588516750,0.07589333059834490,0.2325,0.0451497127587436,0.04544960899301890,0.1144862367942580,0.028809730987050600,0.10597675175042000,0.03018334344738620,0.06808004759890330
Qwen_Qwen3-32B_Qwen_Qwen3-4B,level_3,0.0125,0.0,0.0,103.8,0.01250000000000000,0.0125,0.0125,0.0484122918275927,0.0484122918275927,0.0484122918275927,0.07829632964685340,0.15977891156462600,0.0526954967973677,0.04429770840318760,0.05686635144947200,0.03489463416471930,0.13193009020800600,0.029523572589152000,0.08072683139857890
Qwen_Qwen3-32B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05780390657944530,0.0727272727272727,0.048495372986632600,0.00951240846854796,0.004106854104114760,0.01228880523013900,0.0860514657892162,0.0344798222906891,0.060265644039952600
Qwen_Qwen3-32B_Qwen_Qwen3-8B,level_1,1.0,0.0,0.0,19.0,0.993620499226861,1.0,0.9885714285714290,0.01275900154627790,0.0,0.02285714285714280,0.5461792731338770,1.0,0.38466955266955300,0.15562011422699400,0.0,0.1582886099884130,0.3925521377392740,0.39727506169315400,0.394913599716214
Qwen_Qwen3-32B_Qwen_Qwen3-8B,level_2,0.12638888888888900,0.0,0.0,120.0,0.1089799642149480,0.12916666666666700,0.09678030303030300,0.1943176039807960,0.23469575085238000,0.1716718358252170,0.11883075732991500,0.5330555555555560,0.06578321093339220,0.10251358890752400,0.3670534741581210,0.060013068953468400,0.1220477628193640,0.09995578243324870,0.1110017726263060
Qwen_Qwen3-32B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.01642108508014790,0.01555555555555550,0.017500000000000000,0.04926325524044390,0.04666666666666660,0.052500000000000000,0.08081168276417010,0.30857142857142900,0.04507419581971450,0.07428790800850070,0.2624393360873600,0.04240519872533380,0.11484198850082900,0.08935655048356260,0.10209926949219600
Qwen_Qwen3-32B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04380308786895750,0.09707792207792200,0.027962435329000700,0.029871889566430400,0.07102841510075100,0.01914860201944830,0.07723434929520020,0.06474212665539460,0.07098823797529740
Qwen_Qwen3-4B_Qwen_Qwen3-1.7B,level_1,0.0,0.0,0.0,120.0,0.09963424970601670,0.08142857142857140,0.17714285714285700,0.19020577208102800,0.15474146980020300,0.35488176257705600,0.5394283297654730,0.5735714285714290,0.6928138528138530,0.208083352417154,0.2818596990329390,0.3424608923480080,0.42731279595745900,0.30898390233362100,0.3681483491455400
Qwen_Qwen3-4B_Qwen_Qwen3-1.7B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074380587977350,0.15484515484515500,0.5203237238951530,0.11496404970433100,0.09329842545272660,0.38781281182345200,0.28627636406199400,0.16385578669641200,0.22506607537920300
Qwen_Qwen3-4B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18636032312402600,0.12428571428571400,0.6234112554112550,0.05994745204155040,0.04646730689116620,0.21455174612939600,0.26217231217748300,0.2029042430994030,0.23253827763844300
Qwen_Qwen3-4B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908300538511872,0.0566558441558441,0.4525559163059160,0.06262130835163170,0.04080923563325780,0.3408977821495070,0.21987146798279800,0.1111613384228800,0.1655164032028390
Qwen_Qwen3-4B_Qwen_Qwen3-14B,level_1,0.2363636363636360,0.0,0.0,81.6,0.43220216948846200,0.5718787878787880,0.38094225576835500,0.22353333039706200,0.20531635483529600,0.25151787066023200,0.2108054382373550,1.0,0.12871305817144900,0.11539310086330600,0.0,0.09958930909614400,0.07918559110643540,0.084492620297039,0.08183910570173720
